service_id,date,exception_type
C2330524SZLE-0031,20201224,1
C2330924SZIGy-051,20201224,1
C2331024SZLE-0031,20201224,1
C2331724SZLE-0041,20201224,1
C23318AHPKZ-0011,20201214,1
C23318AHPKZ-0011,20201215,1
C23318AHPKZ-0011,20201216,1
C23318AHPKZ-0011,20201217,1
C23318AHPKZ-0011,20201218,1
C23318AHPKZ-0011,20210104,1
C23318AHPKZ-0011,20210105,1
C23318AHPKZ-0011,20210106,1
C23318AHPKZ-0011,20210107,1
C23318AHPKZ-0011,20210108,1
C23318AHPKZ-0011,20210111,1
C23318AHPKZ-0011,20210112,1
C23318AHPKZ-0011,20210113,1
C23318AHPKZ-0011,20210114,1
C23318AHPKZ-0011,20210115,1
C23318AHPKZ-0011,20210118,1
C23318AHPKZ-0011,20210119,1
C23318AHPKZ-0011,20210120,1
C23318AHPKZ-0011,20210121,1
C23318AHPKZ-0011,20210122,1
C23318AHPKZ-0011,20210125,1
C23318AHPKZ-0011,20210126,1
C23318AHPKZ-0011,20210127,1
C23318AHPKZ-0011,20210128,1
C23318AHPKZ-0011,20210129,1
C23318AHPKZ-0011,20210201,1
C2332024SZKVA-011,20201224,1
C2332424SZLE-0041,20201224,1
C23327K1HPHB-0011,20201221,1
C23327K1HPHB-0011,20201222,1
C23327K1HPHB-0011,20201223,1
C23328K1HPRG-0011,20201221,1
C23328K1HPRG-0011,20201222,1
C23328K1HPRG-0011,20201223,1
C23330K1PPBR-0031,20201223,1
C2333124SZLE-0041,20201224,1
C23332AHCMAA-041,20201214,1
C23332AHCMAA-041,20201215,1
C23332AHCMAA-041,20201216,1
C23332AHCMAA-041,20201217,1
C23332AHCMAA-041,20210104,1
C23332AHCMAA-041,20210105,1
C23332AHCMAA-041,20210106,1
C23332AHCMAA-041,20210107,1
C23332AHCMAA-041,20210111,1
C23332AHCMAA-041,20210112,1
C23332AHCMAA-041,20210113,1
C23332AHCMAA-041,20210114,1
C23332AHCMAA-041,20210118,1
C23332AHCMAA-041,20210119,1
C23332AHCMAA-041,20210120,1
C23332AHCMAA-041,20210121,1
C23332AHCMAA-041,20210125,1
C23332AHCMAA-041,20210126,1
C23332AHCMAA-041,20210127,1
C23332AHCMAA-041,20210128,1
C23332AHCMAA-041,20210201,1
C23333APPMAA-041,20201218,1
C23333APPMAA-041,20210108,1
C23333APPMAA-041,20210115,1
C23333APPMAA-041,20210122,1
C23333APPMAA-041,20210129,1
C23337K1PPBR-0011,20201223,1
C23339APPMAA-061,20201218,1
C23339APPMAA-061,20210108,1
C23339APPMAA-061,20210115,1
C23339APPMAA-061,20210122,1
C23339APPMAA-061,20210129,1
C23340AHCMAA-151,20201214,1
C23340AHCMAA-151,20201215,1
C23340AHCMAA-151,20201216,1
C23340AHCMAA-151,20201217,1
C23340AHCMAA-151,20210104,1
C23340AHCMAA-151,20210105,1
C23340AHCMAA-151,20210106,1
C23340AHCMAA-151,20210107,1
C23340AHCMAA-151,20210111,1
C23340AHCMAA-151,20210112,1
C23340AHCMAA-151,20210113,1
C23340AHCMAA-151,20210114,1
C23340AHCMAA-151,20210118,1
C23340AHCMAA-151,20210119,1
C23340AHCMAA-151,20210120,1
C23340AHCMAA-151,20210121,1
C23340AHCMAA-151,20210125,1
C23340AHCMAA-151,20210126,1
C23340AHCMAA-151,20210127,1
C23340AHCMAA-151,20210128,1
C23340AHCMAA-151,20210201,1
C23340AHCMAA-161,20201214,1
C23340AHCMAA-161,20201215,1
C23340AHCMAA-161,20201216,1
C23340AHCMAA-161,20201217,1
C23340AHCMAA-161,20210104,1
C23340AHCMAA-161,20210105,1
C23340AHCMAA-161,20210106,1
C23340AHCMAA-161,20210107,1
C23340AHCMAA-161,20210111,1
C23340AHCMAA-161,20210112,1
C23340AHCMAA-161,20210113,1
C23340AHCMAA-161,20210114,1
C23340AHCMAA-161,20210118,1
C23340AHCMAA-161,20210119,1
C23340AHCMAA-161,20210120,1
C23340AHCMAA-161,20210121,1
C23340AHCMAA-161,20210125,1
C23340AHCMAA-161,20210126,1
C23340AHCMAA-161,20210127,1
C23340AHCMAA-161,20210128,1
C23340AHCMAA-161,20210201,1
C23344APPMAA-151,20201218,1
C23344APPMAA-151,20210108,1
C23344APPMAA-151,20210115,1
C23344APPMAA-151,20210122,1
C23344APPMAA-151,20210129,1
C23344APPMAA-161,20201218,1
C23344APPMAA-161,20210108,1
C23344APPMAA-161,20210115,1
C23344APPMAA-161,20210122,1
C23344APPMAA-161,20210129,1
C23347K1HPHB-0021,20201221,1
C23347K1HPHB-0021,20201222,1
C23347K1HPHB-0021,20201223,1
C23348THHPMAA-031,20201214,1
C23348THHPMAA-031,20201215,1
C23348THHPMAA-031,20201216,1
C23348THHPMAA-031,20201217,1
C23348THHPMAA-031,20201218,1
C23348THHPMAA-031,20210104,1
C23348THHPMAA-031,20210105,1
C23348THHPMAA-031,20210106,1
C23348THHPMAA-031,20210107,1
C23348THHPMAA-031,20210108,1
C23348THHPMAA-031,20210111,1
C23348THHPMAA-031,20210112,1
C23348THHPMAA-031,20210113,1
C23348THHPMAA-031,20210114,1
C23348THHPMAA-031,20210115,1
C23348THHPMAA-031,20210118,1
C23348THHPMAA-031,20210119,1
C23348THHPMAA-031,20210120,1
C23348THHPMAA-031,20210121,1
C23348THHPMAA-031,20210122,1
C23348THHPMAA-031,20210125,1
C23348THHPMAA-031,20210126,1
C23348THHPMAA-031,20210127,1
C23348THHPMAA-031,20210128,1
C23348THHPMAA-031,20210129,1
C23352APPIGy-021,20201218,1
C23352APPIGy-021,20210108,1
C23352APPIGy-021,20210115,1
C23352APPIGy-021,20210122,1
C23352APPIGy-021,20210129,1
C23353APPIGy-061,20201218,1
C23353APPIGy-061,20210108,1
C23353APPIGy-061,20210115,1
C23353APPIGy-061,20210122,1
C23353APPIGy-061,20210129,1
C2335524SZYM-0021,20201224,1
C2335624SZKVA-011,20201224,1
C2335724SZKZ-0011,20201224,1
C2335924SZBR-0021,20201224,1
C23366EVVHCKZ-0031,20201228,1
C23366EVVHCKZ-0031,20201229,1
C23366EVVHCKZ-0031,20201230,1
C23366EVVHCKZ-0031,20201231,1
C2336724SZLE-0051,20201224,1
C23373K1HCIGy-011,20201221,1
C23373K1HCIGy-011,20201222,1
C23375AHCMAA-081,20201214,1
C23375AHCMAA-081,20201215,1
C23375AHCMAA-081,20201216,1
C23375AHCMAA-081,20201217,1
C23375AHCMAA-081,20210104,1
C23375AHCMAA-081,20210105,1
C23375AHCMAA-081,20210106,1
C23375AHCMAA-081,20210107,1
C23375AHCMAA-081,20210111,1
C23375AHCMAA-081,20210112,1
C23375AHCMAA-081,20210113,1
C23375AHCMAA-081,20210114,1
C23375AHCMAA-081,20210118,1
C23375AHCMAA-081,20210119,1
C23375AHCMAA-081,20210120,1
C23375AHCMAA-081,20210121,1
C23375AHCMAA-081,20210125,1
C23375AHCMAA-081,20210126,1
C23375AHCMAA-081,20210127,1
C23375AHCMAA-081,20210128,1
C23375AHCMAA-081,20210201,1
C23376AHCBR-0021,20201214,1
C23376AHCBR-0021,20201215,1
C23376AHCBR-0021,20201216,1
C23376AHCBR-0021,20201217,1
C23376AHCBR-0021,20210104,1
C23376AHCBR-0021,20210105,1
C23376AHCBR-0021,20210106,1
C23376AHCBR-0021,20210107,1
C23376AHCBR-0021,20210111,1
C23376AHCBR-0021,20210112,1
C23376AHCBR-0021,20210113,1
C23376AHCBR-0021,20210114,1
C23376AHCBR-0021,20210118,1
C23376AHCBR-0021,20210119,1
C23376AHCBR-0021,20210120,1
C23376AHCBR-0021,20210121,1
C23376AHCBR-0021,20210125,1
C23376AHCBR-0021,20210126,1
C23376AHCBR-0021,20210127,1
C23376AHCBR-0021,20210128,1
C23376AHCBR-0021,20210201,1
C23377APPBR-0021,20201218,1
C23377APPBR-0021,20210108,1
C23377APPBR-0021,20210115,1
C23377APPBR-0021,20210122,1
C23377APPBR-0021,20210129,1
C23378K1PPIGy-011,20201223,1
C23379APPMAA-081,20201218,1
C23379APPMAA-081,20210108,1
C23379APPMAA-081,20210115,1
C23379APPMAA-081,20210122,1
C23379APPMAA-081,20210129,1
C2338024SZMAA-011,20201224,1
C2338224SZYM-0021,20201224,1
C2338424SZYM-0011,20201224,1
C2338524VVYM-0011,20201225,1
C23386AHCFS-0051,20201217,1
C23386AHCFS-0051,20210104,1
C23386AHCFS-0051,20210105,1
C23386AHCFS-0051,20210106,1
C23386AHCFS-0051,20210107,1
C23386AHCFS-0051,20210111,1
C23386AHCFS-0051,20210112,1
C23386AHCFS-0051,20210113,1
C23386AHCFS-0051,20210114,1
C23386AHCFS-0051,20210118,1
C23386AHCFS-0051,20210119,1
C23386AHCFS-0051,20210120,1
C23386AHCFS-0051,20210121,1
C23386AHCFS-0051,20210125,1
C23386AHCFS-0051,20210126,1
C23386AHCFS-0051,20210127,1
C23386AHCFS-0051,20210128,1
C23386AHCFS-0051,20210201,1
C23392K1HPMAA-081,20201221,1
C23392K1HPMAA-081,20201222,1
C23392K1HPMAA-081,20201223,1
C2339324PPIGy-011,20201223,1
C2339324SZIGy-011,20201224,1
C2339424SZIGy-011,20201224,1
C2339424VVIGy-011,20201225,1
C23395K1HCYM-0011,20201221,1
C23395K1HCYM-0011,20201222,1
C23396EVVHPYM-0021,20201228,1
C23396EVVHPYM-0021,20201229,1
C23396EVVHPYM-0021,20201230,1
C23396EVVHPYM-0021,20201231,1
C23400R09HCIGy-021,20201214,1
C23400R09HCIGy-021,20201215,1
C23400R09HCIGy-021,20201216,1
C23400R09HCIGy-021,20201217,1
C23401R09HCIGy-021,20201221,1
C23401R09HCIGy-021,20201222,1
C23401R09HCIGy-021,20201228,1
C23401R09HCIGy-021,20201229,1
C23401R09HCIGy-021,20201230,1
C23402R09HCIGy-021,20210104,1
C23402R09HCIGy-021,20210105,1
C23402R09HCIGy-021,20210106,1
C23402R09HCIGy-021,20210107,1
C23402R09HCIGy-021,20210111,1
C23402R09HCIGy-021,20210112,1
C23402R09HCIGy-021,20210113,1
C23402R09HCIGy-021,20210114,1
C23402R09HCIGy-021,20210118,1
C23402R09HCIGy-021,20210119,1
C23402R09HCIGy-021,20210120,1
C23402R09HCIGy-021,20210121,1
C23402R09HCIGy-021,20210125,1
C23402R09HCIGy-021,20210126,1
C23402R09HCIGy-021,20210127,1
C23402R09HCIGy-021,20210128,1
C23402R09HCIGy-021,20210201,1
C2340324SVIGy-011,20201224,1
C23404K1HPMAA-031,20201221,1
C23404K1HPMAA-031,20201222,1
C23404K1HPMAA-031,20201223,1
C23405K1HPKMK-011,20201221,1
C23405K1HPKMK-011,20201222,1
C23405K1HPKMK-011,20201223,1
C2340924SZYM-0011,20201224,1
C23411R24SZYM-0011,20201224,1
C23413R09HCIGy-011,20201221,1
C23413R09HCIGy-011,20201222,1
C23415R09HCIGy-011,20201214,1
C23415R09HCIGy-011,20201215,1
C23415R09HCIGy-011,20201216,1
C23415R09HCIGy-011,20201217,1
C23416R09HCIGy-011,20210104,1
C23416R09HCIGy-011,20210105,1
C23416R09HCIGy-011,20210106,1
C23416R09HCIGy-011,20210107,1
C23416R09HCIGy-011,20210111,1
C23416R09HCIGy-011,20210112,1
C23416R09HCIGy-011,20210113,1
C23416R09HCIGy-011,20210114,1
C23416R09HCIGy-011,20210118,1
C23416R09HCIGy-011,20210119,1
C23416R09HCIGy-011,20210120,1
C23416R09HCIGy-011,20210121,1
C23416R09HCIGy-011,20210125,1
C23416R09HCIGy-011,20210126,1
C23416R09HCIGy-011,20210127,1
C23416R09HCIGy-011,20210128,1
C23416R09HCIGy-011,20210201,1
C23417K1HPSZU-011,20201221,1
C23417K1HPSZU-011,20201222,1
C23417K1HPSZU-011,20201223,1
C23418K1PPKMK-011,20201223,1
C2342024SZMAA-021,20201224,1
C2342124SZKVA-011,20201224,1
C2342224SZSzN-021,20201224,1
C23424R38CSPER011,20201217,1
C23424R38PPPER011,20201218,1
C2342524SZCsZ-021,20201224,1
C2342624SZMAA-021,20201224,1
C23428EVVHPKMK-021,20201228,1
C23428EVVHPKMK-021,20201229,1
C23428EVVHPKMK-021,20201230,1
C23428EVVHPKMK-021,20201231,1
C23429EVVHPMAA-021,20201228,1
C23429EVVHPMAA-021,20201229,1
C23429EVVHPMAA-021,20201230,1
C23429EVVHPMAA-021,20201231,1
C23430EVVHPMAA-021,20201228,1
C23430EVVHPMAA-021,20201229,1
C23430EVVHPMAA-021,20201230,1
C23430EVVHPMAA-021,20201231,1
C23431AHCSzN-011,20201214,1
C23431AHCSzN-011,20201215,1
C23431AHCSzN-011,20201216,1
C23431AHCSzN-011,20201217,1
C23431AHCSzN-011,20210104,1
C23431AHCSzN-011,20210105,1
C23431AHCSzN-011,20210106,1
C23431AHCSzN-011,20210107,1
C23431AHCSzN-011,20210111,1
C23431AHCSzN-011,20210112,1
C23431AHCSzN-011,20210113,1
C23431AHCSzN-011,20210114,1
C23431AHCSzN-011,20210118,1
C23431AHCSzN-011,20210119,1
C23431AHCSzN-011,20210120,1
C23431AHCSzN-011,20210121,1
C23431AHCSzN-011,20210125,1
C23431AHCSzN-011,20210126,1
C23431AHCSzN-011,20210127,1
C23431AHCSzN-011,20210128,1
C23431AHCSzN-011,20210201,1
C23432EVVHPMAA-011,20201228,1
C23432EVVHPMAA-011,20201229,1
C23432EVVHPMAA-011,20201230,1
C23432EVVHPMAA-011,20201231,1
C23433APPSzN-011,20201218,1
C23433APPSzN-011,20210108,1
C23433APPSzN-011,20210115,1
C23433APPSzN-011,20210122,1
C23433APPSzN-011,20210129,1
C23434AHCMAA-011,20201214,1
C23434AHCMAA-011,20201215,1
C23434AHCMAA-011,20201216,1
C23434AHCMAA-011,20201217,1
C23434AHCMAA-011,20210104,1
C23434AHCMAA-011,20210105,1
C23434AHCMAA-011,20210106,1
C23434AHCMAA-011,20210107,1
C23434AHCMAA-011,20210111,1
C23434AHCMAA-011,20210112,1
C23434AHCMAA-011,20210113,1
C23434AHCMAA-011,20210114,1
C23434AHCMAA-011,20210118,1
C23434AHCMAA-011,20210119,1
C23434AHCMAA-011,20210120,1
C23434AHCMAA-011,20210121,1
C23434AHCMAA-011,20210125,1
C23434AHCMAA-011,20210126,1
C23434AHCMAA-011,20210127,1
C23434AHCMAA-011,20210128,1
C23434AHCMAA-011,20210201,1
C23435APPMAA-011,20201218,1
C23435APPMAA-011,20210108,1
C23435APPMAA-011,20210115,1
C23435APPMAA-011,20210122,1
C23435APPMAA-011,20210129,1
C23438EVVHPMAA-041,20201228,1
C23438EVVHPMAA-041,20201229,1
C23438EVVHPMAA-041,20201230,1
C23438EVVHPMAA-041,20201231,1
C2344124SZHB-0021,20201224,1
C23445K1HPKZ-0011,20201221,1
C23445K1HPKZ-0011,20201222,1
C23445K1HPKZ-0011,20201223,1
C23445K1HPKZ-0011,20201228,1
C23445K1HPKZ-0011,20201229,1
C23445K1HPKZ-0011,20201230,1
C23445K1HPKZ-0011,20201231,1
C23447K1HPJO-0011,20201221,1
C23447K1HPJO-0011,20201222,1
C23447K1HPJO-0011,20201223,1
C23447K1HPJO-0011,20201228,1
C23447K1HPJO-0011,20201229,1
C23447K1HPJO-0011,20201230,1
C23447K1HPJO-0011,20201231,1
C23450K1HPKG-1021,20201221,1
C23450K1HPKG-1021,20201222,1
C23450K1HPKG-1021,20201223,1
C23451K1HPMAA-081,20201221,1
C23451K1HPMAA-081,20201222,1
C23451K1HPMAA-081,20201223,1
C23452ASZMAA-041,20210102,1
C23452ASZMAA-041,20210109,1
C23452ASZMAA-041,20210116,1
C23452ASZMAA-041,20210123,1
C23452ASZMAA-041,20210130,1
C23453EVVHPYM-0021,20201228,1
C23453EVVHPYM-0021,20201229,1
C23453EVVHPYM-0021,20201230,1
C23453EVVHPYM-0021,20201231,1
C23454EVVHPYM-0021,20201228,1
C23454EVVHPYM-0021,20201229,1
C23454EVVHPYM-0021,20201230,1
C23454EVVHPYM-0021,20201231,1
C23455K1HPHB-0011,20201221,1
C23455K1HPHB-0011,20201222,1
C23455K1HPHB-0011,20201223,1
C23456K1HPCsZ-051,20201221,1
C23456K1HPCsZ-051,20201222,1
C23456K1HPCsZ-051,20201223,1
C23457K1HCMAA-011,20201221,1
C23457K1HCMAA-011,20201222,1
C23458K1PPMAA-011,20201223,1
C23459K1HCMAA-011,20201221,1
C23459K1HCMAA-011,20201222,1
C23460K1PPMAA-011,20201223,1
C23463K1HCCsZ-081,20201221,1
C23463K1HCCsZ-081,20201222,1
C23464K1PPCsZ-081,20201223,1
C23465K1HCMAA-041,20201221,1
C23465K1HCMAA-041,20201222,1
C23466K1PPMAA-041,20201223,1
C23471K1HCMAA-151,20201221,1
C23471K1HCMAA-151,20201222,1
C23476K1PPMAA-151,20201223,1
C23477EVVVCSZL-011,20201227,1
C23477EVVVCSZL-011,20201228,1
C23477EVVVCSZL-011,20201229,1
C23477EVVVCSZL-011,20201230,1
C23478EVVVCpgy-011,20201227,1
C23478EVVVCpgy-011,20201228,1
C23478EVVVCpgy-011,20201229,1
C23478EVVVCpgy-011,20201230,1
C23482K1HCYM-0011,20201221,1
C23482K1HCYM-0011,20201222,1
C23483RAAVVMAA-011,20201225,1
C23487EVVHPRG-0021,20201228,1
C23487EVVHPRG-0021,20201229,1
C23487EVVHPRG-0021,20201230,1
C23487EVVHPRG-0021,20201231,1
C23492RAAVVMAA-021,20201225,1
C23493RAAVVSzN-031,20201225,1
C23495EVVHPHB-0011,20201228,1
C23495EVVHPHB-0011,20201229,1
C23495EVVHPHB-0011,20201230,1
C23495EVVHPHB-0011,20201231,1
C23496AHCSzN-071,20201214,1
C23496AHCSzN-071,20201215,1
C23496AHCSzN-071,20201216,1
C23496AHCSzN-071,20201217,1
C23496AHCSzN-071,20210104,1
C23496AHCSzN-071,20210105,1
C23496AHCSzN-071,20210106,1
C23496AHCSzN-071,20210107,1
C23496AHCSzN-071,20210111,1
C23496AHCSzN-071,20210112,1
C23496AHCSzN-071,20210113,1
C23496AHCSzN-071,20210114,1
C23496AHCSzN-071,20210118,1
C23496AHCSzN-071,20210119,1
C23496AHCSzN-071,20210120,1
C23496AHCSzN-071,20210121,1
C23496AHCSzN-071,20210125,1
C23496AHCSzN-071,20210126,1
C23496AHCSzN-071,20210127,1
C23496AHCSzN-071,20210128,1
C23496AHCSzN-071,20210201,1
C23498APPCsZ-041,20201218,1
C23498APPCsZ-041,20210108,1
C23498APPCsZ-041,20210115,1
C23498APPCsZ-041,20210122,1
C23498APPCsZ-041,20210129,1
C23498APPCsZ-071,20201218,1
C23498APPCsZ-071,20210108,1
C23498APPCsZ-071,20210115,1
C23498APPCsZ-071,20210122,1
C23498APPCsZ-071,20210129,1
C23500AHCCsZ-041,20201214,1
C23500AHCCsZ-041,20201215,1
C23500AHCCsZ-041,20201216,1
C23500AHCCsZ-041,20201217,1
C23500AHCCsZ-041,20210104,1
C23500AHCCsZ-041,20210105,1
C23500AHCCsZ-041,20210106,1
C23500AHCCsZ-041,20210107,1
C23500AHCCsZ-041,20210111,1
C23500AHCCsZ-041,20210112,1
C23500AHCCsZ-041,20210113,1
C23500AHCCsZ-041,20210114,1
C23500AHCCsZ-041,20210118,1
C23500AHCCsZ-041,20210119,1
C23500AHCCsZ-041,20210120,1
C23500AHCCsZ-041,20210121,1
C23500AHCCsZ-041,20210125,1
C23500AHCCsZ-041,20210126,1
C23500AHCCsZ-041,20210127,1
C23500AHCCsZ-041,20210128,1
C23500AHCCsZ-041,20210201,1
C23500AHCCsZ-071,20201214,1
C23500AHCCsZ-071,20201215,1
C23500AHCCsZ-071,20201216,1
C23500AHCCsZ-071,20201217,1
C23500AHCCsZ-071,20210104,1
C23500AHCCsZ-071,20210105,1
C23500AHCCsZ-071,20210106,1
C23500AHCCsZ-071,20210107,1
C23500AHCCsZ-071,20210111,1
C23500AHCCsZ-071,20210112,1
C23500AHCCsZ-071,20210113,1
C23500AHCCsZ-071,20210114,1
C23500AHCCsZ-071,20210118,1
C23500AHCCsZ-071,20210119,1
C23500AHCCsZ-071,20210120,1
C23500AHCCsZ-071,20210121,1
C23500AHCCsZ-071,20210125,1
C23500AHCCsZ-071,20210126,1
C23500AHCCsZ-071,20210127,1
C23500AHCCsZ-071,20210128,1
C23500AHCCsZ-071,20210201,1
C23501EVVHPSzN-021,20201228,1
C23501EVVHPSzN-021,20201229,1
C23501EVVHPSzN-021,20201230,1
C23501EVVHPSzN-021,20201231,1
C23501EVVHPSzN-031,20201228,1
C23501EVVHPSzN-031,20201229,1
C23501EVVHPSzN-031,20201230,1
C23501EVVHPSzN-031,20201231,1
C23503RAAVVKMK-031,20201225,1
C23504BHSZKVA-011,20201219,1
C23506BHVVKVA-011,20201213,1
C23506BHVVKVA-011,20201220,1
C23507EVVHPYM-0021,20201228,1
C23507EVVHPYM-0021,20201229,1
C23507EVVHPYM-0021,20201230,1
C23507EVVHPYM-0021,20201231,1
C23508EVVHPMAA-051,20201228,1
C23508EVVHPMAA-051,20201229,1
C23508EVVHPMAA-051,20201230,1
C23508EVVHPMAA-051,20201231,1
C23510AHCIGy-061,20201214,1
C23510AHCIGy-061,20201215,1
C23512RKEHHKMK-011,20201221,1
C23512RKEVVKMK-011,20201220,1
C23513RKEKKKMK-011,20201222,1
C23514AHCMAA-041,20210104,1
C23514AHCMAA-041,20210105,1
C23514AHCMAA-041,20210106,1
C23514AHCMAA-041,20210107,1
C23514AHCMAA-041,20210111,1
C23514AHCMAA-041,20210112,1
C23514AHCMAA-041,20210113,1
C23514AHCMAA-041,20210114,1
C23514AHCMAA-041,20210118,1
C23514AHCMAA-041,20210119,1
C23514AHCMAA-041,20210120,1
C23514AHCMAA-041,20210121,1
C23514AHCMAA-041,20210125,1
C23514AHCMAA-041,20210126,1
C23514AHCMAA-041,20210127,1
C23514AHCMAA-041,20210128,1
C23514AHCMAA-041,20210201,1
C23515AHCFS-0021,20210104,1
C23515AHCFS-0021,20210105,1
C23515AHCFS-0021,20210106,1
C23515AHCFS-0021,20210107,1
C23515AHCFS-0021,20210111,1
C23515AHCFS-0021,20210112,1
C23515AHCFS-0021,20210113,1
C23515AHCFS-0021,20210114,1
C23515AHCFS-0021,20210118,1
C23515AHCFS-0021,20210119,1
C23515AHCFS-0021,20210120,1
C23515AHCFS-0021,20210121,1
C23515AHCFS-0021,20210125,1
C23515AHCFS-0021,20210126,1
C23515AHCFS-0021,20210127,1
C23515AHCFS-0021,20210128,1
C23515AHCFS-0021,20210201,1
C23516APPFS-0021,20201218,1
C23516APPFS-0021,20210108,1
C23516APPFS-0021,20210115,1
C23516APPFS-0021,20210122,1
C23516APPFS-0021,20210129,1
C23517AHCFS-0071,20210104,1
C23517AHCFS-0071,20210105,1
C23517AHCFS-0071,20210106,1
C23517AHCFS-0071,20210107,1
C23517AHCFS-0071,20210111,1
C23517AHCFS-0071,20210112,1
C23517AHCFS-0071,20210113,1
C23517AHCFS-0071,20210114,1
C23517AHCFS-0071,20210118,1
C23517AHCFS-0071,20210119,1
C23517AHCFS-0071,20210120,1
C23517AHCFS-0071,20210121,1
C23517AHCFS-0071,20210125,1
C23517AHCFS-0071,20210126,1
C23517AHCFS-0071,20210127,1
C23517AHCFS-0071,20210128,1
C23517AHCFS-0071,20210201,1
C23518APPMAA-041,20210108,1
C23518APPMAA-041,20210115,1
C23518APPMAA-041,20210122,1
C23518APPMAA-041,20210129,1
C23519APPFS-0071,20201218,1
C23519APPFS-0071,20210108,1
C23519APPFS-0071,20210115,1
C23519APPFS-0071,20210122,1
C23519APPFS-0071,20210129,1
C23520APPSzN-071,20201218,1
C23520APPSzN-071,20210108,1
C23520APPSzN-071,20210115,1
C23520APPSzN-071,20210122,1
C23520APPSzN-071,20210129,1
C2352124SZSZL-011,20201224,1
C23523EVVHPCsZ-011,20201228,1
C23523EVVHPCsZ-011,20201229,1
C23523EVVHPCsZ-011,20201230,1
C23523EVVHPCsZ-011,20201231,1
C2352424SZSZL-011,20201224,1
C23525EVVHCLE-0031,20201228,1
C23525EVVHCLE-0031,20201229,1
C23525EVVHCLE-0031,20201230,1
C23526EVVHPMAA-041,20201228,1
C23526EVVHPMAA-041,20201229,1
C23526EVVHPMAA-041,20201230,1
C23526EVVHPMAA-041,20201231,1
C23527EVVHPMAA-031,20201228,1
C23527EVVHPMAA-031,20201229,1
C23527EVVHPMAA-031,20201230,1
C23527EVVHPMAA-031,20201231,1
C23528AHCYM-0021,20201214,1
C23528AHCYM-0021,20201215,1
C23528AHCYM-0021,20201216,1
C23528AHCYM-0021,20201217,1
C23528AHCYM-0021,20210104,1
C23528AHCYM-0021,20210105,1
C23528AHCYM-0021,20210106,1
C23528AHCYM-0021,20210107,1
C23528AHCYM-0021,20210111,1
C23528AHCYM-0021,20210112,1
C23528AHCYM-0021,20210113,1
C23528AHCYM-0021,20210114,1
C23528AHCYM-0021,20210118,1
C23528AHCYM-0021,20210119,1
C23528AHCYM-0021,20210120,1
C23528AHCYM-0021,20210121,1
C23528AHCYM-0021,20210125,1
C23528AHCYM-0021,20210126,1
C23528AHCYM-0021,20210127,1
C23528AHCYM-0021,20210128,1
C23528AHCYM-0021,20210201,1
C23529EVVHPMAA-031,20201228,1
C23529EVVHPMAA-031,20201229,1
C23529EVVHPMAA-031,20201230,1
C23529EVVHPMAA-031,20201231,1
C23530K1HPSzN-051,20201221,1
C23530K1HPSzN-051,20201222,1
C23530K1HPSzN-051,20201223,1
C23531K1HPBBB-011,20201221,1
C23531K1HPBBB-011,20201222,1
C23531K1HPBBB-011,20201223,1
C23534K1HCKM-0041,20201221,1
C23534K1HCKM-0041,20201222,1
C23537RAASZpgy-011,20201219,1
C2353924SZVK-0021,20201224,1
C23540RAAVVpgy-011,20201213,1
C23540RAAVVpgy-011,20201220,1
C23542EVVHPSzN-021,20201228,1
C23542EVVHPSzN-021,20201229,1
C23542EVVHPSzN-021,20201230,1
C23542EVVHPSzN-021,20201231,1
C23543K1PPYM-0011,20201223,1
C2354524SZSZL-011,20201224,1
C23547EVVHPKMK-021,20201228,1
C23547EVVHPKMK-021,20201229,1
C23547EVVHPKMK-021,20201230,1
C23548EVVHPMAA-021,20201228,1
C23548EVVHPMAA-021,20201229,1
C23548EVVHPMAA-021,20201230,1
C23548EVVHPMAA-021,20201231,1
C23549K1HCHB-0011,20201221,1
C23549K1HCHB-0011,20201222,1
C23553K1HCIGy-031,20201221,1
C23553K1HCIGy-031,20201222,1
C2355424SZVK-0011,20201224,1
C23556K1HCKZ-0011,20201221,1
C23556K1HCKZ-0011,20201222,1
C23556K1HCKZ-0011,20201228,1
C23556K1HCKZ-0011,20201229,1
C23556K1HCKZ-0011,20201230,1
C23556K1HCKZ-0011,20201231,1
C23558K1PPKZ-0011,20201223,1
C23559K1PPKM-0041,20201223,1
C2356224SZYM-0011,20201224,1
C23564K1HHBR-0011,20201221,1
C23565K1PPSzN-011,20201223,1
C23568K1PPIGy-031,20201223,1
C23569K1HPCsZ-031,20201221,1
C23569K1HPCsZ-031,20201222,1
C23569K1HPCsZ-031,20201223,1
C23569K1HPCsZ-061,20201221,1
C23569K1HPCsZ-061,20201222,1
C23569K1HPCsZ-061,20201223,1
C23576EVVHPMAA-031,20201228,1
C23576EVVHPMAA-031,20201229,1
C23576EVVHPMAA-031,20201230,1
C23576EVVHPMAA-031,20201231,1
C23577K1HCSzN-011,20201221,1
C23577K1HCSzN-011,20201222,1
C23578K1HPKVA-011,20201221,1
C23578K1HPKVA-011,20201222,1
C23578K1HPKVA-011,20201223,1
C23587K1HPBR-0021,20201221,1
C23587K1HPBR-0021,20201222,1
C23587K1HPBR-0021,20201223,1
C23588R09HCIGy-011,20201214,1
C23588R09HCIGy-011,20201215,1
C23588R09HCIGy-011,20201216,1
C23588R09HCIGy-011,20201217,1
C23589R09HCIGy-011,20201221,1
